RXCUI	ATC
858984	"[""R01BA02"", ""R05CA09"", ""R05DA03""]"
1011705	"[""D04AB01""]"
1020375	"[""R02AD01""]"
1044982	"[""D11AX12""]"
1048386	"[""A03BA03""]"
105184	"[""J01DD07""]"
543806	"[""R02AD01""]"
283420	"[""D08AX01""]"
104726	"[""N05CB01""]"
1001056	"[""S01EB01""]"
312237	"[""A07BC01"", ""A07BC02""]"
312456	"[""P03AC01""]"
312453	"[""P03AC01""]"
199425	"[""N05CH01""]"
1999389	"[""R07AX31""]"
205735	"[""J01CA04""]"
206078	"[""J01FA01""]"
206794	"[""L01AD02""]"
207090	"[""C03AA08""]"
207638	"[""S01CA02""]"
313043	"[""A01AA01""]"
347115	"[""V03AN01"", ""V03AN02"", ""V03AN04""]"
348328	"[""V03AN01"", ""V03AN02""]"
352050	"[""J05AF07""]"
352125	"[""A02BC02""]"
352310	"[""N05AX12""]"
392275	"[""J01FF01""]"
352046	"[""B03XA02""]"
805378	"[""J07CA02""]"
809382	"[""A03AX13""]"
809521	"[""A02AC01"", ""A12AA04""]"
833104	"[""A06AD17"", ""A06AG01"", ""A12BA01"", ""A12CA01"", ""A12CC01"", ""B05CB01"", ""B05CX01"", ""B05CX03"", ""B05XA01"", ""B05XA03"", ""B05XA09"", ""B05XA11"", ""B05XB03"", ""N06AX02"", ""V03AB26"", ""V03AG05"", ""V04CA02"", ""V06DC01""]"
835886	"[""L04AD01""]"
849438	"[""M01AE02""]"
853021	"[""J01FF01""]"
855290	"[""B01AA03""]"
208274	"[""R03DA04""]"
208676	"[""G03GA04""]"
208975	"[""P02BA01""]"
209347	"[""D01AA08"", ""D01BA01""]"
210177	"[""D01AE12"", ""D10AB02""]"
211151	"[""A07BC04""]"
211958	"[""J01CA03""]"
2122099	"[""R05DA09""]"
212593	"[""D02AE01""]"
213958	"[""A16AB01""]"
2168926	"[""R05CA03""]"
2176463	"[""R01BA02"", ""R05DA09"", ""R06AB01""]"
2183893	"[""R06AB04""]"
1091245	"[""A02AA02"", ""A02AC01"", ""A06AD02"", ""A11CC05"", ""A12AA04"", ""A12CC10""]"
1099687	"[""N03AG01""]"
1101456	"[""N01AB08""]"
1101534	"[""R01BA03""]"
1111055	"[""D01AE12""]"
1111197	"[""A11GA01"", ""B03BA01"", ""B03BB01""]"
1114024	"[""D10AE01""]"
1114891	"[""R01BA02"", ""R05CA03"", ""R05DA09""]"
1189316	"[""N02BE01"", ""R05DA09""]"
836366	"[""R03AL02""]"
2119575	"[""N06BA04""]"
310639	"[""R01BA03"", ""R05CA03""]"
310693	"[""V03AN03""]"
311068	"[""L03AB04""]"
311454	"[""A06AD16"", ""N03AA02""]"
312107	"[""A03DB"", ""A07DA02""]"
198436	"[""N02BE01""]"
199423	"[""D10AE01""]"
1995143	"[""C05AX04""]"
2003797	"[""N03AX09""]"
2058881	"[""L01BC05""]"
206206	"[""A02BC03""]"
313250	"[""J01AA07""]"
313284	"[""R03DA04""]"
313963	"[""S01EA01""]"
314965	"[""A09AA01""]"
346618	"[""J01FA09""]"
346805	"[""V03AB16"", ""B05BA03""]"
352350	"[""A01AA01""]"
360368	"[""N05AH02""]"
827180	"[""A02BA02""]"
831300	"[""C08DB01""]"
834348	"[""C01BD01""]"
847042	"[""C09DA08""]"
312738	"[""A11HA02""]"
848949	"[""C10AC01""]"
855298	"[""B01AA03""]"
208434	"[""D10AE01""]"
208712	"[""H02AB09""]"
209529	"[""N02BE01""]"
210639	"[""L01AA01""]"
211508	"[""C01CA26""]"
2119862	"[""N03AF01""]"
2118730	"[""N02AJ22""]"
213400	"[""B06AB01""]"
214083	"[""C03BA04""]"
2168011	"[""R05CA03"", ""R05DA09""]"
2181311	"[""R01BA53""]"
237205	"[""C01DA02""]"
1092373	"[""N02BE01""]"
1094498	"[""A03BB01""]"
1233883	"[""C10AA02""]"
1234532	"[""D04AB07""]"
562646	"[""R01BA01"", ""R06AB04""]"
605094	"[""N06BC01""]"
616765	"[""V03AB16"", ""V03AZ01""]"
857762	"[""R01BA03"", ""R05DA03"", ""R06AB04""]"
857836	"[""R01BA03"", ""R05DA03"", ""R06AB04""]"
858114	"[""C01BA02""]"
858974	"[""R01BA02"", ""R05DA03"", ""R06AB04""]"
859192	"[""N04BD01""]"
860272	"[""R01BA01"", ""R01BA03"", ""R05CA03"", ""R05DA03"", ""R06AB05""]"
860599	"[""R05DA03""]"
860752	"[""R06AA10""]"
1000048	"[""N06AA12""]"
1012381	"[""N01BB01""]"
1012888	"[""R01BA02"", ""R06AA08""]"
1013038	"[""N01BB02""]"
1038799	"[""D08AJ01""]"
104099	"[""A02BC01""]"
1046272	"[""S01GA01""]"
1046965	"[""A03BA01"", ""A03BA03"", ""A04AD01"", ""N03AA02"", ""N05CM05""]"
1047125	"[""D01AE12""]"
1049167	"[""R01BA02""]"
1049197	"[""N02AJ17""]"
1049245	"[""D08AJ01""]"
1050506	"[""R01BA02""]"
1053206	"[""D08AJ01""]"
1052519	"[""N02BE01"", ""R05CA03"", ""R05DA09""]"
240422	"[""V07AB""]"
242538	"[""M09AB03""]"
242623	"[""A02AA04"", ""A02AC01""]"
245640	"[""D01AE12""]"
250820	"[""N03AG04""]"
259853	"[""D08AE05""]"
260401	"[""H02AB06""]"
283523	"[""N02BF01""]"
307829	"[""D08AA02"", ""J01EB05"", ""S01AB02""]"
1653792	"[""A07DA06""]"
1664321	"[""A10BD20""]"
1716031	"[""A11CA01"", ""A11CC05""]"
1734930	"[""N06BA04""]"
1736053	"[""N03AX14""]"
1737735	"[""C01BB01""]"
210544	"[""N02CA02"", ""N03AA02""]"
1190546	"[""A03BA01""]"
1000654	"[""S01AB04"", ""S01FB01"", ""S01GA05""]"
1010763	"[""N01BB02""]"
1039716	"[""D01AE12""]"
1049888	"[""D04AA32""]"
1086386	"[""V06DC01""]"
261337	"[""N05AH03""]"
307760	"[""A02AA04"", ""A02AB01""]"
1656287	"[""D01AE12""]"
1673373	"[""A04AD14""]"
249711	"[""R05FB02""]"
1726676	"[""L01DC01""]"
1736656	"[""G03AA05""]"
1742220	"[""B05AA01""]"
1789199	"[""D01AE12""]"
1789746	"[""R06AA02""]"
1790888	"[""N06AX26""]"
1791493	"[""L01DB06""]"
1794886	"[""B05BB01""]"
106339	"[""D10AB02"", ""D11AC30""]"
1000948	"[""D10AB02"", ""D10AF06""]"
1724792	"[""N01BB01""]"
1189814	"[""A10BH51""]"
1234244	"[""C01EA01"", ""G04BE01""]"
413107	"[""V03AN01"", ""V03AN02""]"
487064	"[""M01AX05""]"
602365	"[""R06AX13""]"
615869	"[""B06AA03""]"
860090	"[""R01BA01"", ""R01BA03"", ""R05DA03"", ""R06AB05"", ""R06AC01""]"
860221	"[""L02AB01""]"
1005806	"[""D10AB02"", ""D10AF06""]"
1005819	"[""D10AF06""]"
1006047	"[""B03BA01""]"
1006122	"[""S01AB04""]"
1006691	"[""D10AF06""]"
104232	"[""C03DA01""]"
1043031	"[""J01DD08""]"
1039991	"[""D08AJ01""]"
1046986	"[""A03BA03""]"
1048075	"[""R05FB02""]"
1053005	"[""C05AX04""]"
238936	"[""D10AF02""]"
243508	"[""A04AD01"", ""N05CM05""]"
259306	"[""A03AE01""]"
259760	"[""B03AA02""]"
261177	"[""D01AA01""]"
284419	"[""G03GA05""]"
285028	"[""J05AR04""]"
307667	"[""N02BE01""]"
1657976	"[""L04AC07""]"
1660191	"[""J05AP07""]"
1665088	"[""J01DE01""]"
1665107	"[""J01DC01""]"
1716200	"[""V03AB37""]"
1724794	"[""N01BB01""]"
214077	"[""J01DD13""]"
562815	"[""N06AB05""]"
597993	"[""C10BX03""]"
608652	"[""N02BE01""]"
616238	"[""A10AE05""]"
1040025	"[""H01AA01""]"
1046595	"[""D10AE01""]"
1048965	"[""A03BA03"", ""G04BX06""]"
1669854	"[""G03CA03""]"
1670344	"[""R06AX26""]"
1731352	"[""V03AC01""]"
1736588	"[""V03AF02""]"
1006439	"[""A01AA01""]"
602598	"[""G03AA12""]"
308074	"[""A02AA04"", ""A02AB01""]"
205488	"[""C03CA02""]"
206201	"[""N03AX09""]"
206893	"[""M01AE01""]"
207351	"[""L03AX04""]"
205709	"[""N06AA17""]"
997422	"[""R06AX26""]"
314020	"[""C03AA03""]"
315056	"[""B03BA01""]"
360176	"[""L04AX02""]"
402095	"[""J05AE08""]"
403841	"[""R06AX27""]"
318211	"[""A12BA05""]"
805515	"[""J05AE09""]"
831576	"[""A11HA03""]"
834073	"[""J01CE02""]"
846918	"[""A02AA01"", ""A06AD01""]"
847362	"[""J01DD16""]"
848752	"[""N05AX14""]"
849050	"[""N03AX09""]"
1094560	"[""D02AB""]"
1099279	"[""A06AA02""]"
1101593	"[""A03BA03""]"
1116448	"[""N05AA04""]"
1120008	"[""R05DA09""]"
1149632	"[""G03CA03""]"
1193337	"[""L01EJ01""]"
207955	"[""A10BB05""]"
208561	"[""C07AA06""]"
209675	"[""D01AE18""]"
209826	"[""N02BE01""]"
210239	"[""R05CA01""]"
210887	"[""A02AA04""]"
2166148	"[""H03AA01""]"
238083	"[""N01AX03""]"
208452	"[""N02CC01""]"
403944	"[""R06AA08""]"
434102	"[""R01BA03"", ""R05CA03""]"
477221	"[""R01BA02"", ""R06AA08""]"
616287	"[""L01EX01""]"
616483	"[""N05AH04""]"
616489	"[""N05AH04""]"
857185	"[""C09AA09""]"
857332	"[""N07AB02""]"
857896	"[""C01BA02""]"
859040	"[""N04BC05""]"
860512	"[""C07AG02""]"
1000923	"[""S01EB01""]"
1043673	"[""S01GA01""]"
1046291	"[""S01GA01""]"
104850	"[""N06AB03""]"
1665691	"[""N02AB02""]"
1722934	"[""J01DH02""]"
2118728	"[""N02AJ22""]"
2122799	"[""R05CA03""]"
602135	"[""A11GA01""]"
857529	"[""N02BA01"", ""R05DA03""]"
860516	"[""C07AG02""]"
1020065	"[""M05BA07""]"
1038800	"[""A01AA01""]"
1049086	"[""D04AB04"", ""D08AJ08""]"
251960	"[""A01AA01""]"
261093	"[""A12AA04""]"
1657705	"[""L01FE02""]"
1658157	"[""J07BC01""]"
1794882	"[""B05BB02""]"
1804802	"[""B01AD02""]"
1805004	"[""L01AA09""]"
1806937	"[""L01XG02""]"
1807550	"[""B05XA03""]"
1809209	"[""J06BA01""]"
1809477	"[""J06BA01""]"
1810869	"[""D08AJ01""]"
1812194	"[""H02AB02""]"
1855527	"[""L04AB04""]"
1856275	"[""B01AB01""]"
1860080	"[""D08AX08""]"
1861581	"[""A07AA02"", ""D01AA01"", ""G01AA01""]"
1863554	"[""D04AB01""]"
1865144	"[""D07AA02""]"
1867942	"[""N01BB02""]"
1927849	"[""N02BE01"", ""R05CA03"", ""R05DA09"", ""R06AA09""]"
1929118	"[""A09AA01""]"
1942489	"[""L01XK01""]"
197546	"[""C04AX01""]"
1234953	"[""N02AA08"", ""R06AB04""]"
1235462	"[""N02BE01""]"
1236083	"[""N02AA08"", ""R06AB04""]"
1242769	"[""V07AB""]"
1243780	"[""N02AJ06"", ""R01BA03"", ""R05CA03""]"
1244908	"[""B03AA02"", ""G03AA05""]"
1246375	"[""R05DA09""]"
1248206	"[""N02BE01""]"
1293729	"[""D07XA01""]"
1294035	"[""D07AA02"", ""D04AB07""]"
1294192	"[""R06AA02"", ""R01BA03""]"
1297407	"[""R01BA02"", ""R05CA03"", ""R05DA09""]"
1297952	"[""D07AA02"", ""D04AA32""]"
1300082	"[""R01BA02"", ""R06AB01""]"
1300797	"[""G04BD12""]"
1302671	"[""A01AB23"", ""J01AA08""]"
1307253	"[""R01BA02"", ""R05CA03"", ""R05DA09""]"
1307265	"[""R01BA02"", ""R05CA03""]"
1312747	"[""M02AB01""]"
1313112	"[""N03AB02""]"
1313925	"[""A11JC""]"
1314629	"[""C01CA06""]"
1356838	"[""R01BA02"", ""R05DA09"", ""R06AB01""]"
1359359	"[""D06AX05"", ""D04AB07""]"
1359608	"[""A03BA01""]"
1359743	"[""N01BB02""]"
1362223	"[""C05AA01"", ""C05AD07""]"
1367414	"[""A11CC01""]"
1371196	"[""R05DA09"", ""R06AA09""]"
1374842	"[""A07AA01""]"
1424050	"[""C05AA01"", ""C05AD01""]"
1426565	"[""D08AJ01""]"
197905	"[""C10AA02""]"
198151	"[""C10AX02""]"
1431235	"[""N05AE05""]"
1435897	"[""D08AC02""]"
1437775	"[""N02BE01"", ""R06AB04""]"
1437718	"[""R05DA09""]"
1483772	"[""D01AE12""]"
1487251	"[""N02BE01""]"
1494041	"[""D08AJ01""]"
153183	"[""D10AD03""]"
153667	"[""C09CA04""]"
1537053	"[""A12BA04""]"
1549367	"[""R01AA07""]"
1552231	"[""D04AB04""]"
1602594	"[""N06DA52""]"
1552241	"[""D08AG03"", ""D08AX05""]"
1595754	"[""R05DA03""]"
1086356	"[""D11AF""]"
2184108	"[""R01BA53""]"
247139	"[""D10AB02"", ""D10AX02""]"
284430	"[""D11AX16""]"
284531	"[""C09CA07""]"
1660934	"[""R03AK09""]"
1721455	"[""A07BC04""]"
1722407	"[""J06BB19""]"
1734476	"[""N01BB09""]"
1741758	"[""B05AA01""]"
1797113	"[""G03CA03""]"
1808219	"[""N01AX10""]"
1856552	"[""J01CE08"", ""J01CE09""]"
1860083	"[""D02AB""]"
1861926	"[""R05FB02""]"
1865292	"[""D04AB01""]"
1869605	"[""H02AB02""]"
1245732	"[""A06AA02"", ""B03AA02""]"
1248158	"[""A06AA02""]"
1248157	"[""A06AA02""]"
1249588	"[""N05CD08""]"
1251031	"[""R05CA03"", ""R05DA09""]"
1251771	"[""R01BA02"", ""R06AA02""]"
1293466	"[""B05BB""]"
1293987	"[""C05AD07"", ""D04AB07""]"
1294019	"[""R05CA03""]"
1294216	"[""N02CA02"", ""N05CA01"", ""N06BC01""]"
1294336	"[""C05AD07"", ""D04AB07""]"
1298908	"[""N05AE02""]"
1299077	"[""M01AE51"", ""R01BA02""]"
1299969	"[""D01AC01""]"
1300354	"[""A12CB01""]"
1300541	"[""R05FB02""]"
1301161	"[""R02AD01""]"
1305135	"[""A06AA02"", ""A11CC05"", ""A11GA01"", ""A11HA02"", ""B03AA02"", ""B03BB01""]"
1299963	"[""C09AA13""]"
1307073	"[""A03BB03"", ""R01BA02"", ""R06AB04""]"
1314626	"[""A11DA01"", ""A11HA01"", ""A11HA02"", ""A11HA04"", ""B03BA01""]"
1359083	"[""N02BA51""]"
1361679	"[""D08AG03""]"
1366844	"[""N02BE01"", ""R01BA02""]"
1372451	"[""R05CA03"", ""R05DA09""]"
1374395	"[""R05DA09"", ""R06AB04""]"
1430406	"[""R01BA02"", ""R05CA03""]"
1433635	"[""A11HA01"", ""C01EB10""]"
197683	"[""N03AB01""]"
1441385	"[""A02AC01"", ""A12AA04""]"
1485332	"[""G03AA05""]"
1488333	"[""D04AB01""]"
1489299	"[""D04AX""]"
1491834	"[""N02AJ17""]"
1432482	"[""D04AB01""]"
1729444	"[""B05AA02""]"
1738805	"[""N06AB05""]"
1743877	"[""C01CA04""]"
1791374	"[""A16AA01""]"
1791376	"[""A16AA01""]"
1795609	"[""B05BA03""]"
1872269	"[""N02AA03""]"
1921723	"[""G03AB03"", ""G03CA01""]"
1922727	"[""R01BA02"", ""R06AA02""]"
1943549	"[""H02AB02""]"
197737	"[""A10BB01""]"
1241883	"[""R05DA09""]"
1242088	"[""R05FB02""]"
1242106	"[""N02AB02""]"
1243052	"[""R07AX02""]"
1243393	"[""A12AX""]"
1245036	"[""A11HA02"", ""N05CH01""]"
1250726	"[""D01AC01""]"
1298408	"[""R01BA02"", ""R05CA03""]"
1299890	"[""C09BA13""]"
1300803	"[""G04BD12""]"
1312963	"[""B03AB02""]"
1363490	"[""D11AX22"", ""P02CF01""]"
1363648	"[""R01BA03"", ""R06AB01""]"
1422935	"[""R05DA09""]"
198110	"[""C03AA05""]"
1482656	"[""D01AC08"", ""D08AC02""]"
1489070	"[""R02AD01""]"
1491882	"[""D04AB01""]"
1538142	"[""L04AG05""]"
1541115	"[""S01CB03""]"
1544708	"[""D02AE01""]"
1547664	"[""R03BA09""]"
1550957	"[""M01AE57""]"
1551498	"[""S02AA14"", ""S02BA07""]"
1592796	"[""D11AX22"", ""P02CF01""]"
1593295	"[""A01AA01""]"
1599803	"[""N06DA52""]"
1427410	"[""D02AB""]"
1600927	"[""N02BA03"", ""N06BC01""]"
1606208	"[""D11AC"", ""A11HA02"", ""A12CB02""]"
1362791	"[""R01BA03"", ""R05DA03"", ""R06AB02""]"
1363504	"[""R06AB06""]"
1372560	"[""M02AC""]"
1441398	"[""A11GA01""]"
1600974	"[""D04AB04""]"
1650976	"[""N05AX13""]"
1245463	"[""A06AA02""]"
1365899	"[""G03AA11""]"
1536470	"[""A02AH""]"
1547231	"[""A16AX10""]"
1549308	"[""D08AE04"", ""D02AB""]"
1544873	"[""R05DA09""]"
1649964	"[""L03AA02""]"
1799001	"[""A16AX04""]"
1803893	"[""A10BJ03""]"
1804844	"[""D01AE12""]"
1808552	"[""A08AA11""]"
1946520	"[""L02AE02""]"
197324	"[""D10AX01""]"
197386	"[""M01CB03""]"
1244632	"[""G03AB03"", ""G03CA01""]"
1248032	"[""A06AA02"", ""A06AB04""]"
1291099	"[""R02AA06"", ""R02AD01""]"
1297387	"[""A01AA01""]"
1360388	"[""C01DA02""]"
1363279	"[""L01EX07""]"
1363733	"[""R05DA09""]"
1372905	"[""P03AC01""]"
1373034	"[""R01BA02""]"
1373124	"[""A07BC04""]"
1425120	"[""N05CH01""]"
1437492	"[""A02BC04""]"
197464	"[""N05BA05""]"
197665	"[""G03EK01""]"
197929	"[""N05BC01""]"
197989	"[""L01DB07""]"
1482642	"[""D10AE01""]"
1542988	"[""N02AJ23""]"
1551512	"[""A06AD19""]"
1592285	"[""L04AX05""]"
1594962	"[""S01XA20""]"
1601107	"[""D01AE18""]"
1604564	"[""A07FA51""]"
1605195	"[""H03AA01""]"
1487296	"[""A12AA05""]"
628955	"[""A12BA01""]"
700599	"[""R05CA03""]"
637551	"[""B05BB01""]"
701851	"[""D01AE18""]"
688701	"[""S01CB03""]"
747236	"[""B01AC06""]"
795728	"[""N02BA01""]"
731227	"[""B03XA02""]"
755469	"[""A06AD11""]"
755618	"[""N05CC01""]"
861962	"[""N06BA13""]"
904469	"[""C10AA03""]"
992739	"[""A03BB06""]"
310809	"[""C09BA06""]"
758020	"[""J01AA07"", ""P01AB01""]"
761977	"[""G03AB03""]"
863843	"[""R05CA03"", ""R05DB05""]"
876861	"[""A11JA""]"
890953	"[""D10AF02""]"
966916	"[""A06AD65""]"
967028	"[""A12BA01"", ""B05XA01""]"
978682	"[""A08AA03""]"
979097	"[""P01BA02""]"
892589	"[""N02AA01""]"
308183	"[""J01CA04""]"
311933	"[""D06AX04""]"
108959	"[""D05AX02""]"
2043455	"[""D04AB04"", ""D08AJ01""]"
205542	"[""G03CA57""]"
206989	"[""H02AB07""]"
207289	"[""J01XD01"", ""P01AB01""]"
996728	"[""R01BA02"", ""R05DA04""]"
352172	"[""J01AA02""]"
809232	"[""A09AA01""]"
834108	"[""J01CE02""]"
795853	"[""J01AA02""]"
308188	"[""J01CA04""]"
308929	"[""A11DA01"", ""A12AA05""]"
645669	"[""D10AD01""]"
753522	"[""V07AB""]"
876514	"[""C09DB04""]"
861210	"[""S01EA05""]"
308849	"[""A11HA01"", ""A12AA03"", ""N03AA02""]"
310687	"[""S02CA03""]"
310877	"[""D07AA02""]"
310872	"[""D07BA""]"
312364	"[""N03AA02""]"
312255	"[""D06BB06""]"
198405	"[""M01AE01""]"
1989804	"[""B02BX06""]"
1994337	"[""D01AC08"", ""D08AC02""]"
200221	"[""N04BX01""]"
206368	"[""D07AA02""]"
998211	"[""N05CD08""]"
998675	"[""C02AC01""]"
313498	"[""N06AA06""]"
804752	"[""M02AB01""]"
835911	"[""L04AD01""]"
992528	"[""D01AE15""]"
308274	"[""S02CA03"", ""S02DA03""]"
685574	"[""J01FF01""]"
205769	"[""J01MA02""]"
995504	"[""P02BA01""]"
831248	"[""C08DB01""]"
762868	"[""H01AC01""]"
905287	"[""N04AA01""]"
995073	"[""R05DA04""]"
665042	"[""A10BH01""]"
722256	"[""N04BC09""]"
686403	"[""D02AA""]"
746189	"[""R03CC02""]"
757705	"[""C10AA01""]"
686924	"[""C07AG02""]"
763029	"[""N05BA06""]"
884192	"[""C02AC01"", ""C03BA04""]"
884386	"[""N06BA02""]"
966222	"[""H03AA01""]"
204913	"[""H03CA""]"
664741	"[""J05AE08""]"
748596	"[""M02AB01""]"
760029	"[""L03AB10""]"
763390	"[""G03AA05""]"
861363	"[""B01AX05""]"
861570	"[""A02BC05""]"
876403	"[""J01DC09""]"
901336	"[""N03AX11""]"
903456	"[""H03AA02""]"
905401	"[""C02AA02"", ""C02DB02"", ""C03AA03""]"
966244	"[""H03AA01""]"
991151	"[""A03AA07""]"
994535	"[""M03BC01""]"
892265	"[""H03AA01""]"
994237	"[""N02AJ07""]"
308164	"[""N05CA02""]"
308977	"[""N03AF01""]"
309414	"[""R05DA04"", ""R06AB01""]"
311036	"[""A10AB01""]"
312220	"[""A03AD01"", ""G04BE02""]"
312376	"[""A06AB04""]"
198475	"[""N02BA01""]"
201142	"[""M01AE01""]"
204391	"[""C10AX01""]"
2045900	"[""J01AA02""]"
2058491	"[""P02BA01""]"
206032	"[""D08AH30"", ""D07AA02""]"
312962	"[""C10AA01""]"
313005	"[""A12CA01""]"
313363	"[""N05AF04""]"
317119	"[""N05AH01""]"
845988	"[""D10AE01""]"
880878	"[""D02AA""]"
309984	"[""C01CA07""]"
309431	"[""R01BA03"", ""R05DA04"", ""R06AB05""]"
2000027	"[""L01EL01""]"
206445	"[""H02AB10""]"
313271	"[""R03DA04""]"
351909	"[""C10AB05""]"
644088	"[""A04AD12""]"
656659	"[""C02KX01""]"
756061	"[""R06AD04""]"
752870	"[""N06AX11""]"
645644	"[""D11AX11""]"
688645	"[""C02AB01"", ""C03AA03""]"
723801	"[""R05CA02""]"
744628	"[""C09DB02""]"
748869	"[""G03AB03""]"
753451	"[""N03AX09""]"
755298	"[""J05AF01""]"
755702	"[""H02AB06""]"
860947	"[""R06AA10""]"
309098	"[""J01DC02""]"
791881	"[""A02BC03""]"
729935	"[""D02AB""]"
861771	"[""A10BD07""]"
861985	"[""H02CA01""]"
864735	"[""N01BA05""]"
866307	"[""N03AF01""]"
880340	"[""A11CC05""]"
892349	"[""N02AA01""]"
898572	"[""J06BB01""]"
899761	"[""V03AN01"", ""V03AN04""]"
966221	"[""H03AA01""]"
993470	"[""C01CA17""]"
901551	"[""N04BC05""]"
992440	"[""R06AD02""]"
992876	"[""R06AD02""]"
309587	"[""R06AB04""]"
311496	"[""D10AB02""]"
312604	"[""S01BA04""]"
312821	"[""J04AB02""]"
198235	"[""J01EB05""]"
1995460	"[""D07AD01""]"
2003190	"[""D10AB02"", ""D10AX02""]"
201239	"[""N03AX09""]"
202131	"[""S01EC01""]"
206520	"[""S02CA03""]"
995213	"[""R05DA04"", ""R06AB04""]"
999927	"[""D10AD01""]"
313824	"[""N02BA05"", ""N02BE01"", ""N06BC01""]"
314152	"[""H01CB02""]"
349419	"[""R01BA02"", ""R06AB01""]"
389201	"[""N05AH04""]"
392046	"[""A01AA01""]"
809277	"[""A09AA01""]"
992456	"[""R06AD02""]"
905224	"[""C02DB02""]"
968810	"[""L01BC01""]"
978676	"[""B03BA01"", ""B03BB01""]"
861385	"[""J02AX05""]"
1998461	"[""N05AX12""]"
807012	"[""D02AE01""]"
828576	"[""N02AC04""]"
352211	"[""B01AC21""]"
646830	"[""L01DB02""]"
656137	"[""H05BX01""]"
744793	"[""R02AD01""]"
722289	"[""L01EG01""]"
729434	"[""H03BB02""]"
730880	"[""G03CA57""]"
731235	"[""B03XA02""]"
751984	"[""A06AB02""]"
795141	"[""L02BG03""]"
881407	"[""A10BB01""]"
883501	"[""D02AF"", ""D11AC"", ""D11AF""]"
884524	"[""N06BA02""]"
891806	"[""D02AB""]"
892253	"[""H03AA01""]"
896023	"[""R03BA05""]"
901483	"[""R03CC02""]"
1087968	"[""G03DA03""]"
686429	"[""A07EC02""]"
669025	"[""N01BA05""]"
860805	"[""S01GX07""]"
861503	"[""D07AD01""]"
864801	"[""N07BC02""]"
880853	"[""A06AC01""]"
885578	"[""B03AA07""]"
900963	"[""A06AD15""]"
902624	"[""A02BC06""]"
903735	"[""H03AA01"", ""H03AA02""]"
904390	"[""R05DB01""]"
966250	"[""H03AA01""]"
992471	"[""R06AD02""]"
993348	"[""P02CA06""]"
897649	"[""C08DA01""]"
308688	"[""D10AE01""]"
308852	"[""D03AX01""]"
309045	"[""J01DC04""]"
309376	"[""N05AH02""]"
310156	"[""J01FA01""]"
311620	"[""J01CF03""]"
311988	"[""J01XE01""]"
309633	"[""C03AA09""]"
199148	"[""J05AF05""]"
199190	"[""D07AA02""]"
199680	"[""D02AA""]"
2001264	"[""C10AA08""]"
2045477	"[""M01AE01""]"
206343	"[""A16AA01""]"
207059	"[""L03AB08""]"
207138	"[""H02AB04""]"
998474	"[""J02AB01""]"
998539	"[""D01AC02""]"
313009	"[""A12CA01""]"
315160	"[""C01DA02"", ""C05AE01""]"
317104	"[""A06AX01""]"
802503	"[""B03AE""]"
823938	"[""C09DA04""]"
310235	"[""N04AA05""]"
992801	"[""N01BA04""]"
205862	"[""S01EA01""]"
995466	"[""B05XA12""]"
996636	"[""R01BA02"", ""R05DA04""]"
900384	"[""A01AA01""]"
312310	"[""N04BC02""]"
311540	"[""D08AK04""]"
198706	"[""D07AA02""]"
1999531	"[""J05AB06""]"
204442	"[""M01AE01""]"
2044646	"[""N02BE01""]"
205281	"[""N02BA51""]"
206887	"[""M01AE01""]"
206978	"[""D01AC08""]"
206828	"[""N05BA06""]"
995019	"[""C01DA02""]"
995578	"[""N05BB01"", ""R03DA04""]"
313353	"[""N05AC02""]"
313629	"[""A11GA01"", ""A11HA03"", ""A12CB01""]"
313989	"[""N06AB03""]"
315086	"[""N03AA02"", ""R03DA04"", ""R05CA03""]"
348381	"[""V03AN01""]"
349563	"[""A03BB03"", ""R01BA03"", ""R06AB04""]"
359144	"[""R03CC02""]"
359329	"[""R05FB02""]"
807786	"[""P03AX05""]"
825190	"[""S01CB03""]"
835572	"[""N06AA02""]"
835829	"[""G03BA03""]"
311916	"[""M01AE02""]"
2059266	"[""N07XX02""]"
825421	"[""B02BX05""]"
833096	"[""A06AD17"", ""A06AG01"", ""A09AB01"", ""A12BA01"", ""A12CA01"", ""A12CC01"", ""B05CB01"", ""B05CX01"", ""B05CX03"", ""B05XA01"", ""B05XA03"", ""B05XA09"", ""B05XA11"", ""B05XB01"", ""B05XB03"", ""V03AG05"", ""V04CA02"", ""V06DC01""]"
313847	"[""L01XF02""]"
847217	"[""D01AE14""]"
847753	"[""J05AE03""]"
848131	"[""C09DX01""]"
854907	"[""C07AB07""]"
855202	"[""H01CC01""]"
857078	"[""N02BE01"", ""R05DA03""]"
857159	"[""N02BE01"", ""R05DA03""]"
857325	"[""N07AB02""]"
857523	"[""N02BA01"", ""R05DA03""]"
855300	"[""B01AA03""]"
207489	"[""N05AB03""]"
208305	"[""D04AB04""]"
208406	"[""J01EE01""]"
209136	"[""R03DA01"", ""R05CA03""]"
209902	"[""N02BE01""]"
210581	"[""A03AX10"", ""N02BE01"", ""N05CC04""]"
2105904	"[""A06AC01""]"
210817	"[""R05FB02""]"
211154	"[""R01AA04"", ""R01AB01""]"
211194	"[""N02BE01""]"
2120915	"[""R05DA09""]"
212219	"[""B03XA01""]"
1091839	"[""R03DX07""]"
1092571	"[""C02AC02""]"
1094019	"[""G04BX06"", ""J01AA06"", ""J01EB02""]"
1095227	"[""G03AB03""]"
1100057	"[""D01AE14""]"
1102136	"[""J05AP03""]"
