rxcui,atcprod_l4s,candidate_l5,coverage
1436949,D08AH,,COVERED
1439918,D01AE,D01AE12,COVERED
686514,,,MISS
1652638,G04BC,,COVERED
761649,,,MISS
694009,,,MISS
1598284,R05FA,,COVERED
745533,,,MISS
1442520,D11AC,,COVERED
308412,,,MISS
993242,,,MISS
728550,D01AC,D01AC08,COVERED
730781,B05XA,B05XA03,COVERED
1651564,R05FA,,COVERED
667904,D11AC|D02AF,,COVERED
312611,,,MISS
762001,G03CA|G03AA|G03AB,G03CA01,COVERED
745284,,,MISS
762813,,,MISS
311448,B05BC,B05BC01,COVERED
1991422,N01BA,N01BA05,COVERED
800405,B05BA,,COVERED
205817,,,MISS
884173,C02AC,C02AC01,COVERED
308490,,,MISS
1090087,R01BA,R01BA03,COVERED
861072,B03AE,,COVERED
806728,R01AX,,COVERED
833694,,,MISS
310868,C05AA,C05AA01,COVERED
2002008,D04AB,D04AB01,COVERED
991000,S01EB,S01EB05,COVERED
1086840,C01EX,,COVERED
828379,C10AB,C10AB05,COVERED
731590,,,MISS
746020,,,MISS
865163,,,MISS
723533,N02BE,N02BE01,COVERED
628958,A12BA,A12BA01,COVERED
312186,,,MISS
206026,,,MISS
800118,,,MISS
204509,J01XB,J01XB02,COVERED
900428,,,MISS
310432,N02BF,N02BF01,COVERED
761973,,,MISS
311928,D06AX,D06AX04,COVERED
966562,,,MISS
750255,,,MISS
890854,,,MISS
310469,,,MISS
309279,,,MISS
311945,,,MISS
311946,,,MISS
311950,,,MISS
992784,G01AF,G01AF04,COVERED
315156,,,MISS
1086847,C01EX,,COVERED
748672,A11JA,,COVERED
198470,,,MISS
206331,D07AA,D07AA02,COVERED
308704,A11CA,A11CA02,COVERED
2052925,,,MISS
309579,,,MISS
310471,,,MISS
2003664,B02BC,B02BC06,COVERED
375983,J01XA,J01XA01,COVERED
311949,,,MISS
2056934,,,MISS
205897,,,MISS
317153,,,MISS
826865,A11EX,,COVERED
884203,C02LC,,COVERED
309561,,,MISS
198581,C10AX,,COVERED
832891,,,MISS
1089069,D02AB,,COVERED
997964,D02AF|J01AA|D01AE,D01AE12,COVERED
198420,J01EB,J01EB05,COVERED
854995,,,MISS
198735,V06DD,,COVERED
994530,M03BC,M03BC01,COVERED
359541,A11JA,,COVERED
209249,,,MISS
210036,,,MISS
208677,,,MISS
211114,,,MISS
999996,C09DX,,COVERED
801177,A11EA,,COVERED
847060,C09DA,,COVERED
807396,B05BB,,COVERED
2182349,,,MISS
1190910,,,MISS
1114356,,,MISS
857383,N02AJ,,COVERED
1232621,,,MISS
562507,,,MISS
213194,J01GB,J01GB01,COVERED
616507,,,MISS
1006712,,,MISS
1012152,,,MISS
208602,S01CA,,COVERED
1012628,,,MISS
578806,H02AB,H02AB01,COVERED
1000093,D04AX,D04AX01,COVERED
562359,G04BX,G04BX13,COVERED
103577,,,MISS
577055,A12AX,,COVERED
1042982,,,MISS
1047001,,,MISS
1111752,A11EC,,COVERED
1086257,,,MISS
1014583,R01BA,R01BA02,COVERED
1049123,D04AB,D04AB07,COVERED
1049402,,,MISS
1014137,R01AX,,COVERED
240571,D07AC,D07AC01,COVERED
1005767,D10AF,D10AF06,COVERED
241907,,,MISS
1012066,N01BB,N01BB02,COVERED
1048124,R01BA,R01BA02,COVERED
1050080,D04AA,D04AA32,COVERED
1659947,,,MISS
1086463,R01BA,R01BA03,COVERED
205671,,,MISS
801442,,,MISS
1661176,G01AF,G01AF08,COVERED
313625,,,MISS
206537,B05BC,B05BC01,COVERED
808354,,,MISS
374862,R02AD,R02AD01,COVERED
208958,,,MISS
208191,,,MISS
1000158,L02AB,L02AB02,COVERED
808596,A12AX,,COVERED
992735,A03BB,A03BB06,COVERED
1659137,J01CR,,COVERED
213539,,,MISS
2184167,,,MISS
1090532,,,MISS
2056681,,,MISS
206035,,,MISS
349541,,,MISS
831137,,,MISS
208129,,,MISS
212645,D02AX,,COVERED
212812,D11AF,,COVERED
351894,D07AC,D07AC01,COVERED
828594,N02AC,N02AC04,COVERED
1146211,,,MISS
360347,D04AB,D04AB04,COVERED
211765,D10AA,,COVERED
1116289,,,MISS
431806,,,MISS
1190587,R05DA,R05DA04,COVERED
1111750,A11EC,,COVERED
483444,N02BF,N02BF02,COVERED
1235022,D08AJ,D08AJ01,COVERED
603011,A06AD,A06AD17,COVERED
543789,N01BA,N01BA03,COVERED
1011849,D04AB,D04AB01,COVERED
1052616,,,MISS
1048302,,,MISS
1039012,D08AJ,D08AJ01,COVERED
238996,,,MISS
1045432,D04AB,D04AB01,COVERED
1046310,D08AJ,D08AJ01,COVERED
1721014,,,MISS
244492,D07AA,D07AA02,COVERED
1733892,,,MISS
1733871,,,MISS
1665370,D08AX,D08AX08,COVERED
1726119,L01FX,L01FX08,COVERED
1013040,,,MISS
1738596,H02AB,H02AB09,COVERED
1000731,D10AF,D10AF06,COVERED
860582,,,MISS
1657777,L01FG,L01FG02,COVERED
830736,A11JC,,COVERED
1006060,,,MISS
1000556,S01CA,,COVERED
1046980,,,MISS
859315,N02AJ,N02AJ23,COVERED
1734033,,,MISS
1731591,,,MISS
1048069,N01BA,N01BA05,COVERED
858800,,,MISS
1053138,D04AA,D04AA32,COVERED
244374,D10AF,D10AF02,COVERED
238134,N02BA,N02BA01,COVERED
1001409,A12AX,,COVERED
198997,,,MISS
577769,A11JC,,COVERED
313040,,,MISS
1149361,,,MISS
1737762,C01BB,C01BB01,COVERED
1744007,J05AR,J05AR03,COVERED
1659134,J01CR,,COVERED
210777,,,MISS
1797902,R01AD,R01AD01,COVERED
860145,,,MISS
105914,,,MISS
240675,,,MISS
199078,M02AB,M02AB01,COVERED
1656333,,,MISS
1731729,,,MISS
1876413,,,MISS
1927027,,,MISS
1006105,D10AF,D10AF06,COVERED
1043244,D11AC,,COVERED
1242883,,,MISS
1872972,D04AB,D04AB01,COVERED
1245406,,,MISS
1245471,,,MISS
1235867,G03AB|G03AA,,COVERED
1250461,,,MISS
1945074,D11AX,D11AX05,COVERED
1251774,,,MISS
1291101,,,MISS
1013629,G03AA,,COVERED
1866559,B05BB,,COVERED
1291372,,,MISS
1294237,,,MISS
1299219,,,MISS
1294025,,,MISS
1299700,,,MISS
1314792,,,MISS
1291367,G04BE,G04BE10,COVERED
1362211,,,MISS
1359354,,,MISS
1363423,,,MISS
1300277,D08AG,D08AG02,COVERED
1432276,,,MISS
1356071,D04AB,D04AB01,COVERED
1488693,,,MISS
1534811,,,MISS
1425866,D01AC,D01AC02,COVERED
1541213,,,MISS
1304564,A11JA,,COVERED
1545144,,,MISS
1435578,P02CF,P02CF01,COVERED
1440875,G04BX,G04BX12,COVERED
1537947,D11AX,D11AX01,COVERED
1247879,,,MISS
1248152,,,MISS
1549388,R01AA,R01AA04,COVERED
1423410,D02AB,,COVERED
1292321,,,MISS
1291090,,,MISS
1870232,C01CA,C01CA24,COVERED
1242391,R01BA,R01BA02,COVERED
1544471,L01EM,L01EM01,COVERED
1734865,S01KA,,COVERED
1300191,J07AJ,,COVERED
1294372,,,MISS
1535708,,,MISS
1544973,,,MISS
1551559,,,MISS
197374,,,MISS
1299145,R01BA,R01BA03,COVERED
197805,M01AE,M01AE01,COVERED
1297935,,,MISS
1298287,,,MISS
1423494,D02AF|D01AE|J01AA,D01AE12,COVERED
1360120,,,MISS
1293468,R01BA,R01BA03,COVERED
1360266,,,MISS
1362063,,,MISS
1302666,J01AA,J01AA08,COVERED
1812470,R07AX,R07AX02,COVERED
1303110,D09AA,D09AA11,COVERED
1376336,S01BA,S01BA04,COVERED
1245545,,,MISS
1437774,R06AA,R06AA02,COVERED
1483629,D01AE,D01AE12,COVERED
1494169,D10AF,D10AF06,COVERED
1593765,N02BE,N02BE01,COVERED
1359263,,,MISS
1248193,D04AB,D04AB07,COVERED
1648115,,,MISS
1367439,G02BB,,COVERED
198042,G03AC,G03AC01,COVERED
1598277,,,MISS
1487154,,,MISS
1595624,D04AB,D04AB01,COVERED
1552450,M02AB,M02AB01,COVERED
686894,,,MISS
763548,,,MISS
892815,,,MISS
1547464,B05BB,,COVERED
1367206,R05CA,R05CA03,COVERED
792242,M01AE,M01AE01,COVERED
901792,,,MISS
630923,D02AB,,COVERED
630796,B05BB,,COVERED
1251323,G03AA|G03FA,G03AA05,COVERED
763418,,,MISS
861582,,,MISS
309473,,,MISS
310666,,,MISS
312185,,,MISS
1991174,,,MISS
968817,D02AA,,COVERED
708129,S01XA,,COVERED
1251501,G03FA,,COVERED
904617,D10AF|D02AE,D10AF06|D02AE01,COVERED
749761,G03AB|G03AA|G03CA,G03AB03|G03AA08|G03CA01,COVERED
198479,N02BA,N02BA01,COVERED
308908,,,MISS
966538,,,MISS
309450,,,MISS
1088950,,,MISS
1089103,,,MISS
1990751,,,MISS
999971,C09DX,,COVERED
801554,,,MISS
2049725,M02AC,,COVERED
864089,C05AX,C05AX06,COVERED
1087047,R01AA,R01AA04,COVERED
2000543,,,MISS
891706,A11JB,,COVERED
311320,,,MISS
1988809,,,MISS
801584,,,MISS
686892,,,MISS
656640,,,MISS
403888,A12BA,A12BA01,COVERED
753095,,,MISS
93252,C03EA,,COVERED
308404,,,MISS
207374,,,MISS
995489,,,MISS
877318,A12AX,,COVERED
308417,N02BA,N02BA01,COVERED
310817,,,MISS
1087414,B03AE,,COVERED
1990455,,,MISS
403924,,,MISS
756269,,,MISS
2001756,G03AB|G03CA|G03AA,G03CA01,COVERED
313451,D10AD,D10AD01,COVERED
744842,J05AJ,J05AJ01,COVERED
204793,,,MISS
206852,,,MISS
313415,S01AA,S01AA12,COVERED
891719,A11JB,,COVERED
999685,,,MISS
313505,R06AC,R06AC04,COVERED
835559,,,MISS
310149,S01AA,S01AA17,COVERED
729945,,,MISS
748998,,,MISS
204797,,,MISS
998706,N02BE,N02BE01,COVERED
753485,,,MISS
731007,,,MISS
749856,,,MISS
885235,,,MISS
309678,,,MISS
199264,,,MISS
205674,,,MISS
999608,,,MISS
748804,G03AA,,COVERED
312222,,,MISS
198580,,,MISS
1994397,,,MISS
317127,J01AA,J01AA08,COVERED
998677,C02AC,C02AC01,COVERED
830761,D07AA|D11AC,D07AA02,COVERED
995036,,,MISS
806677,,,MISS
849316,,,MISS
1086838,C01EX,,COVERED
999991,C09DX,,COVERED
208131,,,MISS
208335,,,MISS
884221,N02CX,N02CX02,COVERED
2107315,,,MISS
2110600,,,MISS
206536,B05BC,B05BC01,COVERED
854187,M01AE,M01AE01,COVERED
210027,,,MISS
1092600,,,MISS
1101383,,,MISS
827179,,,MISS
1095608,,,MISS
1092424,R06AA,R06AA02,COVERED
800808,B05BB,,COVERED
1190761,,,MISS
2168097,H02AB,H02AB08,COVERED
1148185,,,MISS
1192983,,,MISS
1193116,,,MISS
1233662,R06AA,R06AA02,COVERED
484491,,,MISS
2166094,D05AX,D05AX05,COVERED
1146217,R01AX,,COVERED
860159,,,MISS
422997,D01AE,D01AE12,COVERED
849580,J01EE,J01EE01,COVERED
1000120,,,MISS
604449,D07AA,D07AA02,COVERED
1006540,,,MISS
1010723,,,MISS
1014366,,,MISS
208821,S01CA,,COVERED
1038764,,,MISS
1047484,,,MISS
1039078,,,MISS
1049919,,,MISS
605730,D06BX,D06BX01,COVERED
1012019,N01BB,N01BB02,COVERED
307830,,,MISS
1038561,D09AA,D09AA11,COVERED
602424,,,MISS
606794,,,MISS
1006118,,,MISS
1012087,,,MISS
1659598,J01CR,J01CR04,COVERED
262191,,,MISS
1006109,,,MISS
562379,S01BA,S01BA04,COVERED
248108,J05AB,J05AB01,COVERED
201831,,,MISS
318270,,,MISS
202433,N02BE,N02BE01,COVERED
1052760,A06AD,A06AD19,COVERED
861420,S01ED,S01ED01,COVERED
313812,J05AB,J05AB01,COVERED
2048004,M02AX,,COVERED
562675,B05BB,,COVERED
857434,,,MISS
349472,L01EB,L01EB01,COVERED
209277,,,MISS
2099533,,,MISS
801769,,,MISS
206903,,,MISS
845659,,,MISS
1000499,G03FA,,COVERED
857768,,,MISS
212647,,,MISS
995226,R05FA,,COVERED
1090874,,,MISS
855633,M02AA,M02AA15,COVERED
856886,N01BA,N01BA05,COVERED
1099585,,,MISS
1116309,,,MISS
403854,C09DA,,COVERED
1094354,,,MISS
1099579,,,MISS
1114389,,,MISS
995983,R05FA,,COVERED
422996,,,MISS
413251,,,MISS
616454,,,MISS
858780,,,MISS
860040,,,MISS
1113516,D11AF,,COVERED
1001755,,,MISS
1048141,,,MISS
1053099,,,MISS
1188571,D02AF,,COVERED
1093331,D10AX,,COVERED
1656660,,,MISS
1049250,D08AJ|D11AC,D08AJ01,COVERED
1190943,,,MISS
1053207,D08AJ,D08AJ08,COVERED
249357,G03AB|G03AA,G03AB05|G03AA09,COVERED
860246,,,MISS
1005852,,,MISS
1046423,,,MISS
1193294,,,MISS
858895,,,MISS
282663,D02AF,,COVERED
1144761,A11JC,,COVERED
1657703,L01FE,L01FE02,COVERED
1000921,,,MISS
1039465,D08AX,D08AX08,COVERED
1737554,D02AB,,COVERED
1041834,A06AC,,COVERED
1797115,,,MISS
1731737,D08AJ,D08AJ01,COVERED
1744001,J05AR,J05AR03,COVERED
1721475,J01CA,J01CA01,COVERED
1101869,,,MISS
1795150,B05BB,,COVERED
1794904,B05BB,,COVERED
1801299,A12BA,A12BA01,COVERED
1804176,D04AB,D04AB01,COVERED
857533,,,MISS
1797857,M01AB,M01AB15,COVERED
860099,,,MISS
238240,,,MISS
1039702,,,MISS
1085918,,,MISS
1052475,,,MISS
208320,,,MISS
1053097,,,MISS
2049891,J01XA,J01XA01,COVERED
577127,N02BF,N02BF02,COVERED
1739846,,,MISS
1874747,,,MISS
1739221,D01AE,D01AE15,COVERED
1790171,L01EX,L01EX07,COVERED
1796665,L01EX,L01EX08,COVERED
1868029,N01BB,N01BB02,COVERED
1243772,,,MISS
1876810,G03AB|G03CA|G03AA,G03CA01,COVERED
1250494,,,MISS
1876751,M02AC,,COVERED
1243889,D08AJ,D08AJ08,COVERED
1243587,S01BC,S01BC04,COVERED
1246113,N01BB,N01BB02,COVERED
1858836,G03AB|G03AA,,COVERED
1291380,,,MISS
1248354,R06AA,R06AA02,COVERED
1292998,,,MISS
1250563,D01AE,D01AE04,COVERED
1293499,,,MISS
1305205,,,MISS
1358505,,,MISS
1483665,,,MISS
1487925,,,MISS
1495165,,,MISS
1546195,,,MISS
1358869,A02AC,A02AC01,COVERED
1439778,D08AJ,D08AJ01,COVERED
1862735,,,MISS
1873628,,,MISS
1046787,A03CB,,COVERED
1302856,A08AA,A08AA01,COVERED
1807627,B05XA,B05XA03,COVERED
1362082,,,MISS
1495474,,,MISS
1357402,R05DA,R05DA04,COVERED
1537207,,,MISS
1422896,G03AC,G03AC01,COVERED
1494601,D04AB,D04AB01,COVERED
1551417,,,MISS
1536815,N02BA,N02BA01,COVERED
1357936,,,MISS
142001,S01KA,S01KA02,COVERED
1298742,,,MISS
197964,V03AB,V03AB17,COVERED
1370099,,,MISS
1368311,,,MISS
1246247,D11AC,,COVERED
1547998,,,MISS
1549484,,,MISS
1438778,G03AB|G03CA|G03AA,G03CA01,COVERED
1372896,D04AB,D04AB01,COVERED
1248142,B03AE,,COVERED
1541083,M02AC,,COVERED
1313927,B03AE,,COVERED
1606988,D04AB,D04AB01,COVERED
1544475,L01EM,L01EM01,COVERED
1926450,D08AJ,D08AJ01,COVERED
1304566,D05AA,,COVERED
1248241,,,MISS
197435,B05XA,B05XA19,COVERED
1250904,,,MISS
1248590,,,MISS
1425912,D04AX,,COVERED
1251363,,,MISS
1299064,,,MISS
1301128,,,MISS
1600925,,,MISS
1648132,,,MISS
686383,,,MISS
701198,,,MISS
1601982,B05BA,,COVERED
1605852,D10AF,D10AF06,COVERED
723770,,,MISS
643070,J05AR,J05AR06,COVERED
1436369,M02AC,,COVERED
731531,M01AE,M01AE01,COVERED
860932,,,MISS
1243010,L01EK,L01EK01,COVERED
197382,C07CB,,COVERED
992730,,,MISS
1601097,M02AC,,COVERED
312057,,,MISS
206951,,,MISS
206370,,,MISS
994010,M01AE,M01AE02,COVERED
707347,R01AX,,COVERED
346765,,,MISS
864679,P01BB,P01BB01,COVERED
895901,,,MISS
310201,,,MISS
903283,H03AA,H03AA02,COVERED
801574,,,MISS
308501,,,MISS
890862,,,MISS
309786,B05BB,,COVERED
198501,,,MISS
993253,,,MISS
204420,,,MISS
404094,,,MISS
730782,B05XA,B05XA03,COVERED
993776,,,MISS
312603,,,MISS
687099,,,MISS
978060,,,MISS
706458,,,MISS
199603,G01AF,G01AF02,COVERED
200869,,,MISS
2048982,V03AZ,V03AZ01,COVERED
749760,,,MISS
759481,H02AB,H02AB02,COVERED
669081,D07AB,D07AB08,COVERED
998681,C02AC,C02AC01,COVERED
727821,,,MISS
309606,B03AE,,COVERED
1088443,C01EX,,COVERED
308847,,,MISS
206212,D10AF,D10AF02,COVERED
308893,,,MISS
309700,,,MISS
312283,,,MISS
763106,J07BF,,COVERED
1089087,,,MISS
199156,C01EX,,COVERED
899866,G03AA,,COVERED
313636,,,MISS
623695,J01CE,J01CE08,COVERED
803239,,,MISS
308663,N01BA,N01BA05,COVERED
991424,,,MISS
204902,,,MISS
313453,D10AD,D10AD01,COVERED
312877,,,MISS
198496,N01BA,N01BA05,COVERED
853517,,,MISS
857436,,,MISS
313414,S01AA,S01AA12,COVERED
210852,,,MISS
2119083,,,MISS
2181315,,,MISS
999748,B03AE,,COVERED
2182353,,,MISS
1093178,,,MISS
836270,B03AE,,COVERED
1095618,,,MISS
1101885,,,MISS
1093102,R06AA,R06AA02,COVERED
1999408,S01KA,,COVERED
1086970,A02AF,,COVERED
1145012,,,MISS
1095485,D08AJ,D08AJ01,COVERED
1112687,G03AB|G03AA|G03CA,G03AB03|G03AA08|G03CA01,COVERED
1144131,R02AD,R02AD01,COVERED
211731,G01AX,G01AX11,COVERED
607076,,,MISS
1148398,D06BX,D06BX01,COVERED
859146,,,MISS
1012188,,,MISS
545236,S01AA,S01AA11,COVERED
562600,D01AE|D02AF|J01AA,D01AE12,COVERED
1013028,,,MISS
802762,B03AE,,COVERED
1037344,,,MISS
1098601,S01XA,,COVERED
1048047,,,MISS
1086235,,,MISS
477174,D02AB,,COVERED
854997,S02CA,,COVERED
1000563,,,MISS
1005861,,,MISS
1052949,D08AJ,D08AJ01,COVERED
1048340,G04BX,G04BX12,COVERED
1112260,R01BA,R01BA02,COVERED
1116927,H02AB,H02AB02,COVERED
562785,N01BA,N01BA05,COVERED
1043690,,,MISS
1044248,,,MISS
1045348,,,MISS
1046879,,,MISS
237870,A02AF,,COVERED
404640,A03BB,A03BB03,COVERED
242979,,,MISS
1658254,,,MISS
238153,N02BE,N02BE01,COVERED
312616,,,MISS
1110712,N01BA,N01BA05,COVERED
1659445,D07AA,D07AA02,COVERED
346887,,,MISS
311452,B05BC,B05BC01,COVERED
1088251,L01EB,L01EB02,COVERED
308400,,,MISS
209686,,,MISS
211294,,,MISS
211313,,,MISS
836307,J01CE,J01CE08,COVERED
205618,,,MISS
808611,A11JA,,COVERED
1014431,B05BA,,COVERED
828373,C10AB,C10AB05,COVERED
804614,A11JB,,COVERED
210455,,,MISS
2121441,,,MISS
211365,D08AC,D08AC02,COVERED
998544,G01AF,G01AF04,COVERED
809602,A16AX,,COVERED
314121,C01DA,C01DA02,COVERED
1094438,,,MISS
1101883,,,MISS
1112713,,,MISS
1190793,,,MISS
1191359,D07CC,,COVERED
1148502,L01ED,L01ED01,COVERED
1111095,R06AA,R06AA02,COVERED
1012006,,,MISS
1111345,S01GX,S01GX09,COVERED
1091725,S01KA,,COVERED
1053278,,,MISS
1098703,A11JA,,COVERED
1673949,,,MISS
1038855,D08AJ,D08AJ01,COVERED
485819,C01EX,,COVERED
1000496,G03FA,,COVERED
1037236,J01XX,J01XX05,COVERED
1014256,,,MISS
1042645,D02AA,,COVERED
579948,A16AA,,COVERED
1048290,,,MISS
1736654,G03AA|G03FA,G03AA05,COVERED
1086326,,,MISS
1048276,,,MISS
1005713,,,MISS
1733864,M02AX,,COVERED
1006052,,,MISS
1049406,,,MISS
1049295,,,MISS
1001004,N07AX,N07AX01,COVERED
1085746,,,MISS
483450,N02BF,N02BF02,COVERED
1085734,,,MISS
251267,G01AF,G01AF02,COVERED
1098625,D02AB,,COVERED
830867,,,MISS
1188405,,,MISS
1086251,,,MISS
283597,,,MISS
311429,A12CC,A12CC10,COVERED
1744009,J05AR,J05AR03,COVERED
1657712,,,MISS
1731532,,,MISS
1801694,,,MISS
825180,B01AC,B01AC06,COVERED
1000713,D10AF,D10AF06,COVERED
1803009,,,MISS
1855091,,,MISS
1807634,B05XA,B05XA03,COVERED
2179763,L01FD,L01FD01,COVERED
1870691,,,MISS
1872479,,,MISS
1726115,L01FX,L01FX08,COVERED
1294436,,,MISS
1657781,L01FG,L01FG02,COVERED
1919073,R06AA,R06AA02,COVERED
1243480,G01AC,G01AC30,COVERED
1241829,R01BA,R01BA03,COVERED
1863973,B05BB,,COVERED
1299766,,,MISS
1356500,,,MISS
1372307,,,MISS
1246622,S01KA,,COVERED
1741271,B03AC,,COVERED
1246836,S01KA,,COVERED
1373244,,,MISS
1423328,,,MISS
1424037,,,MISS
1371298,N01BA,N01BA05,COVERED
1299653,D11AC,,COVERED
1438754,,,MISS
1305908,B02BC,B02BC06,COVERED
1540974,,,MISS
1442085,,,MISS
1808524,,,MISS
197785,D07AA,D07AA02,COVERED
1541084,,,MISS
1855722,,,MISS
1243284,,,MISS
1425407,D08AX,D08AX08,COVERED
1294572,,,MISS
1543158,D04AB,D04AB06,COVERED
1302483,,,MISS
1371036,,,MISS
1493173,,,MISS
1534846,,,MISS
1441740,G03CC,G03CC07,COVERED
1927693,G03XX,G03XX01,COVERED
1364854,A11AA,,COVERED
1425554,D01AE|D02AF,D01AE12,COVERED
1552035,,,MISS
1495080,,,MISS
1422107,C05AD,C05AD01,COVERED
1945173,,,MISS
1243811,,,MISS
1305890,,,MISS
197853,H02CA,H02CA03,COVERED
198109,,,MISS
1545292,,,MISS
1547668,R03BA,R03BA09,COVERED
1362049,,,MISS
1432487,D04AB,D04AB01,COVERED
1595449,,,MISS
1372546,,,MISS
1596030,J01GB,J01GB01,COVERED
1591934,N02BE,N02BE01,COVERED
1425230,L01EC,L01EC02,COVERED
1484903,,,MISS
1313969,R01BA,R01BA03,COVERED
1297544,,,MISS
1593744,B03BB,B03BB01,COVERED
197930,N02BA,N02BA01,COVERED
750180,,,MISS
1087614,,,MISS
1601390,L01EF,L01EF01,COVERED
670031,A12BA,A12BA01,COVERED
798133,D10AF,D10AF02,COVERED
750261,,,MISS
745483,,,MISS
308284,,,MISS
1243364,A12AX,,COVERED
642338,A02AD,,COVERED
891153,,,MISS
312519,,,MISS
205116,,,MISS
748859,G03AA,,COVERED
206027,,,MISS
1300378,J07AJ,,COVERED
199071,N01BA,N01BA05,COVERED
1087623,,,MISS
830525,,,MISS
313551,D01AE,D01AE04,COVERED
990982,V03AB,V03AB19,COVERED
1087418,B03AE,,COVERED
999826,B03AE,,COVERED
645459,,,MISS
846161,D07AA,D07AA02,COVERED
1087774,D01AE,D01AE12,COVERED
748832,G03AB|G03AA,,COVERED
688880,,,MISS
751554,,,MISS
754028,,,MISS
656805,,,MISS
801021,B05BA,,COVERED
991632,,,MISS
996716,R05FA,,COVERED
884215,,,MISS
636230,N07BA,N07BA03,COVERED
882546,,,MISS
308397,,,MISS
702249,B03AA,B03AA07,COVERED
1086950,,,MISS
992771,G01AF,G01AF04,COVERED
2045120,,,MISS
800648,B05BB,,COVERED
749854,,,MISS
1087043,R01AA,R01AA04,COVERED
205900,,,MISS
731027,,,MISS
861958,,,MISS
310519,V06DC,V06DC01,COVERED
310879,C05AA,C05AA01,COVERED
308499,,,MISS
310430,N02BF,N02BF01,COVERED
2000019,L01EL,L01EL01,COVERED
205815,,,MISS
730024,M02AB,M02AB01,COVERED
206295,,,MISS
207221,,,MISS
309679,S01CA,,COVERED
750248,,,MISS
991376,,,MISS
2043465,G03AC,G03AC01,COVERED
860930,,,MISS
312097,,,MISS
198620,,,MISS
199099,D02AB,,COVERED
205675,,,MISS
392147,,,MISS
314994,,,MISS
803062,,,MISS
806575,,,MISS
311954,,,MISS
199852,D02AB,,COVERED
359542,A11JA,,COVERED
996693,,,MISS
313143,,,MISS
348225,,,MISS
831339,,,MISS
849651,,,MISS
1087779,D02AB,,COVERED
2050067,D01AE,D01AE12,COVERED
995110,R05DA,R05DA04,COVERED
207799,,,MISS
207664,,,MISS
2103222,,,MISS
348805,G03AB|G03AA,G03AB03|G03AA08,COVERED
211117,,,MISS
855642,M02AA,M02AA15,COVERED
2178941,,,MISS
1099448,,,MISS
1114900,,,MISS
211813,D04AB,D04AB06,COVERED
857391,N02AJ,,COVERED
404710,,,MISS
1099774,R01BA,R01BA02,COVERED
1098640,S01GA,S01GA02,COVERED
1232653,C01CA,C01CA06,COVERED
857864,,,MISS
1006544,,,MISS
1094543,G03AA,,COVERED
213182,D06AX,D06AX09,COVERED
616289,L01EX,L01EX01,COVERED
1011845,,,MISS
1012150,,,MISS
1013024,,,MISS
1232104,D02AB,,COVERED
1047789,,,MISS
1043364,,,MISS
1048366,,,MISS
615099,B05BB,,COVERED
1038982,D01AE,D01AE12,COVERED
1042644,D08AX,D08AX08,COVERED
1043074,D07AA,D07AA02,COVERED
1011748,,,MISS
1052947,D08AJ,D08AJ01,COVERED
1012244,,,MISS
1053241,N01BA,N01BA05,COVERED
1085998,,,MISS
1048126,,,MISS
1666549,A06AD,A06AD04,COVERED
260312,C05AA,C05AA01,COVERED
1053768,,,MISS
1046967,,,MISS
857850,,,MISS
238803,,,MISS
804916,,,MISS
1085921,D08AJ,D08AJ08,COVERED
1659175,R01BA,R01BA03,COVERED
2059045,,,MISS
996601,,,MISS
207391,,,MISS
1011081,G03AA,,COVERED
856955,,,MISS
831531,,,MISS
1992299,S01ED,S01ED01,COVERED
210229,,,MISS
2103397,,,MISS
213544,,,MISS
806606,N01BA,N01BA05,COVERED
1087438,B03AE,,COVERED
212740,,,MISS
312280,,,MISS
237192,C02LA,,COVERED
312348,,,MISS
999799,B03AE,,COVERED
210834,,,MISS
210007,,,MISS
211805,,,MISS
1111741,,,MISS
805372,D10AD,D10AD01,COVERED
1090996,G03AA|G03FA,G03AA05,COVERED
801109,B05BB,,COVERED
544666,,,MISS
1234578,R01AA,R01AA04,COVERED
1091721,S01KA,,COVERED
616713,,,MISS
1190179,S01KA,,COVERED
1099861,A12AX,,COVERED
1043608,,,MISS
1048136,,,MISS
860105,S01BC,S01BC05,COVERED
1049404,,,MISS
1052707,,,MISS
860113,M01AB,M01AB15,COVERED
579999,S01XA,,COVERED
1046281,D01AE,D01AE12,COVERED
260494,,,MISS
260851,,,MISS
1726835,,,MISS
1001021,,,MISS
1085754,H02AB,H02AB08,COVERED
1053345,,,MISS
1192516,,,MISS
860217,,,MISS
1191264,D10AD,D10AD01,COVERED
1011470,,,MISS
2109620,J07CA,,COVERED
244638,D02AB,,COVERED
1115592,A11JC,,COVERED
1039147,,,MISS
1046835,,,MISS
307831,,,MISS
1190635,,,MISS
1012204,D04AB,D04AB01,COVERED
1085703,,,MISS
309035,,,MISS
206988,,,MISS
213120,D06BX,D06BX01,COVERED
213559,,,MISS
2186092,D08AC,D08AC02,COVERED
578124,A11JC,,COVERED
1114838,R01BA,R01BA03,COVERED
1010793,,,MISS
1737563,C01BB,C01BB01,COVERED
2178792,C01CA,C01CA24,COVERED
607020,N02BF,N02BF02,COVERED
1666111,,,MISS
250344,D11AC,,COVERED
403818,S01AE,S01AE07,COVERED
1867716,,,MISS
1043348,D08AJ,D08AJ08,COVERED
1875600,,,MISS
1928545,,,MISS
1245957,,,MISS
1248473,,,MISS
1000352,G03FA,,COVERED
